   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
1417            ,   26 13 07 ,   83 24 46,     19.711,      0.000,      0.000,      -16.263,       75.872,      4.936
1418            ,   17 41 28 ,   83 33 03,     19.036,      0.000,      0.000,      -19.166,       76.326,      4.813
1419            ,   21 47 27 ,   79 45 01,     21.673,      0.000,      0.000,      -16.997,       78.109,      6.531
1420            ,   26 52 47 ,   79 12 10,     21.259,      0.000,      0.000,      -15.472,       76.932,      6.658
1421            ,   31 13 54 ,   79 12 40,     21.223,      0.000,      0.000,      -14.104,       76.132,      6.648
1422            ,   31 48 06 ,   78 51 19,     22.635,      0.000,      0.000,      -13.210,       77.180,      7.050
1423            ,   27 31 52 ,   78 51 30,     22.489,      0.000,      0.000,      -14.715,       77.872,      7.021
1424            ,   24 01 07 ,   76 35 21,     24.350,      0.000,      0.000,      -15.273,       79.941,      8.323
1425            ,   27 06 16 ,   75 04 11,     25.159,      0.000,      0.000,      -13.838,       79.945,      9.157
1426            ,   30 10 00 ,   75 17 36,     24.815,      0.000,      0.000,      -12.853,       79.057,      8.975
1427            ,   32 58 13 ,   75 21 01,     24.838,      0.000,      0.000,      -11.836,       78.466,      8.957
1428            ,   35 59 46 ,   75 14 43,     24.898,      0.000,      0.000,      -10.763,       77.785,      9.016
1429            ,   38 19 50 ,   76 03 13,     24.622,      0.000,      0.000,      -10.094,       77.051,      8.609
1430            ,   40 53 05 ,   76 44 57,     24.000,      0.000,      0.000,       -9.623,       75.967,      8.176
